Iteration, Normalized Fitness

100	0

200	0

300	0

400	0.0740741

500	0.00569801

600	0.00569801

700	0.0540541

800	0.149094

900	0.0731444

1000	0.115867

1100	0.11963

1200	0.153603

1300	0.0970329

1400	0.116968

1500	0.116968

1600	0.132716

1700	0.132716

1800	0.0949797

1900	0.134115

2000	0.134115

2100	0.12064

2200	0.12064

2300	0.161125

2400	0.161125

2500	0.0656334

2600	0.0656334

2700	0.0656334

2800	0.0175708

2900	0.0175708

3000	0.015298

3100	0.015298

3200	0.0288116

3300	0.0396811

3400	0.0396811

3500	0.0394927

3600	0.0965968

3700	0.0988695

3800	0.106899

3900	0.100708

4000	0.0966411

4100	0.134226

4200	0.13171

4300	0.118197

4400	0.0389569

4500	0.0794975

4600	0.0794975

4700	0.0680164

4800	0.0879712

4900	0.0879712

5000	0.0847297

5100	0.0847297

5200	0.0185481

5300	0.0185481

5400	0.0185481

5500	0.0441892

5600	0.0241262

5700	0.0331037

5800	0.0267062

5900	0.0541142

6000	0.0515168

6100	0.0515168

6200	0.0515168

6300	0.0610314

6400	0.0374093

6500	0.0374093

6600	0.0230327

6700	0.119661

6800	0.128913

6900	0.128913

7000	0.100358

7100	0.151373

7200	0.159309

7300	0.098414

7400	0.0909214

7500	0.0848198

7600	0.0868571

7700	0.103524

7800	0.0857227

7900	0.0857227

8000	0.0857227

8100	0.037523

8200	0.00985

8300	0.00985

8400	0.0219124

8500	0.0441688

8600	0.0441688

8700	0.0685212

8800	0.0448992

8900	0.0726769

9000	0.0695905

9100	0.082021

9200	0.0849313

9300	0.0878553

9400	0.0760019

9500	0.0974608

9600	0.0669493

9700	0.0669493

9800	0.0709333

9900	0.0467051

10000	0.0761169

10100	0.0761169

10200	0.0731929

10300	0.0577041

10400	0.0625433

10500	0.0432063

10600	0.0432063

10700	0.0642589

10800	0.0642589

10900	0.0941001

11000	0.0727863

11100	0.0694914

11200	0.0694914

11300	0.0694914

11400	0.0694914

11500	0.0694914

11600	0.0694914

11700	0.0834774

11800	0.0603923

11900	0.0169945

12000	0.0169945

12100	0.0230859

12200	0.0230859

12300	0.0230859

12400	0.0230859

12500	0.0340885

12600	0.0340885

12700	0.0340885

12800	0.0340885

12900	0.0340885

13000	0.0340885

13100	0.0219333

13200	0.0219333

13300	0.0658043

13400	0.0631633

13500	0.0474894

13600	0.0220994

13700	0.0220994

13800	0.0220994

13900	0.0525062

14000	0.0525062

14100	0.0525062

14200	0.0580607

14300	0.0667375

14400	0.0446381

14500	0.112152

14600	0.120729

14700	0.121418

14800	0.123367

14900	0.0714878

15000	0.101769

15100	0.125485

15200	0.208042

15300	0.192867

15400	0.192867

15500	0.0804312

15600	0.0973563

15700	0.0973563

15800	0.0927639

15900	0.0927639

16000	0.0895226

16100	0.109648

16200	0.0827982

16300	0.0940976

16400	0.0827982

16500	0.0827982

16600	0.0827982

16700	0.0827982

16800	0.0716959

16900	0.0781609

17000	0.0959214

17100	0.127736

17200	0.114749

17300	0.114749

17400	0.109101

17500	0.124275

17600	0.140669

17700	0.126162

17800	0.111068

17900	0.111068

18000	0.10327

18100	0.0784509

18200	0.0589332

18300	0.0657558

18400	0.0691762

18500	0.029689

18600	0.140724

18700	0.0679611

18800	0.0689104

18900	0.0679611

19000	0.077296

19100	0.0953574

19200	0.0953574

19300	0.106407

19400	0.130123

19500	0.0763056

19600	0.0700667

19700	0.0660058

19800	0.0625326

19900	0.0396653

20000	0.04877

20100	0.0820632

20200	0.0796845

20300	0.0560413

20400	0.071696

20500	0.0870322

20600	0.0419088

20700	0.0430953

20800	0.0430953

20900	0.078401

21000	0.078401

21100	0.0498325

21200	0.0583127

21300	0.103199

21400	0.102885

21500	0.102885

21600	0.0221938

21700	0.0123899

21800	0.00987416

21900	0.00987416

22000	0.00987416

22100	0.00425315

22200	0.00425315

22300	0.00425315

22400	0.00425315

22500	0.00425315

22600	0.00425315

22700	0.00632069

22800	0.00832269

22900	0.012324

23000	0.0462223

23100	0.0442203

23200	0.0442203

23300	0.0385704

23400	0.0324325

23500	0.0383496

23600	0.0440476

23700	0.0440476

23800	0.0570943

23900	0.0570943

24000	0.0513963

24100	0.118932

24200	0.085574

24300	0.085574

24400	0.0823918

24500	0.0783905

24600	0.0370158

24700	0.0593246

24800	0.0599455

24900	0.0643742

25000	0.0643742

25100	0.0532578

25200	0.0809307

25300	0.0809307

25400	0.0809307

25500	0.0531529

25600	0.0508055

25700	0.0508055

25800	0.0508055

25900	0.0508055

26000	0.041261

26100	0.041261

26200	0.0624313

26300	0.0790556

26400	0.0790556

26500	0.0797525

26600	0.0797525

26700	0.0661643

26800	0.0676084

26900	0.0765503

27000	0.0735382

27100	0.0814122

27200	0.0492237

27300	0.0746455

27400	0.0746455

27500	0.075653

27600	0.0933397

27700	0.0886813

27800	0.112802

27900	0.0846703

28000	0.0777259

28100	0.0784639

28200	0.0784639

28300	0.0777747

28400	0.0840443

28500	0.0607071

28600	0.0465635

28700	0.0540838

28800	0.0540838

28900	0.0247873

29000	0.0247873

29100	0.0532599

29200	0.0558573

29300	0.0558573

29400	0.05387

29500	0.0408554

29600	0.038258

29700	0.038258

29800	0.0483209

29900	0.0338725

30000	0.0338725

30100	0.0439354

30200	0.0411872

30300	0.0331918

30400	0.0293595

30500	0.0431022

30600	0.0470392

30700	0.0592085

30800	0.0433982

30900	0.0520588

31000	0.0441847

31100	0.0441847

31200	0.0497249

31300	0.0497249

31400	0.0917417

31500	0.0917417

31600	0.0878201

31700	0.135064

31800	0.0922204

31900	0.0912457

32000	0.0912457

32100	0.101676

32200	0.0961361

32300	0.0667243

32400	0.0955673

32500	0.12445

32600	0.0969862

32700	0.145366

32800	0.15376

32900	0.22471

33000	0.227517

33100	0.194615

33200	0.135906

33300	0.135217

33400	0.135217

33500	0.126357

33600	0.14657

33700	0.154691

33800	0.124529

33900	0.119607

34000	0.106296

34100	0.106296

34200	0.0888261

34300	0.0709899

34400	0.0886

34500	0.0886

34600	0.110564

34700	0.0890633

34800	0.0890633

34900	0.078268

35000	0.0745962

35100	0.0729904

35200	0.0709371

35300	0.0659056

35400	0.0501576

35500	0.0555109

35600	0.0586069

35700	0.0367947

35800	0.0390066

35900	0.0354011

36000	0.0275271

36100	0.0250399

36200	0.0250399

36300	0.021944

36400	0.021944

36500	0.021944

36600	0.0136462

36700	0.0198064

36800	0.0198064

36900	0.0164675

37000	0.0243415

37100	0.0556176

37200	0.0264205

37300	0.0468064

37400	0.0361506

37500	0.0361506

37600	0.0194461

37700	0.0194461

37800	0.0389208

37900	0.0375173

38000	0.0375173

38100	0.0644375

38200	0.0663746

38300	0.0663746

38400	0.0644375

38500	0.0970039

38600	0.0815181

38700	0.149443

38800	0.188813

38900	0.188813

39000	0.193953

39100	0.20115

39200	0.20115

39300	0.20115

39400	0.20115

39500	0.20115

39600	0.20115

39700	0.217191

39800	0.217191

39900	0.215443

40000	0.215443

40100	0.207538

40200	0.214174

40300	0.214174

40400	0.214174

40500	0.154411

40600	0.162228

40700	0.162228

40800	0.091011

40900	0.0889502

41000	0.0964974

41100	0.0837293

41200	0.0837293

41300	0.0809501

41400	0.079584

41500	0.079584

41600	0.0790578

41700	0.0762992

41800	0.0708019

41900	0.0330873

42000	0.0639649

42100	0.0639649

42200	0.0536403

42300	0.0685527

42400	0.0271676

42500	0.0271676

42600	0.0650464

42700	0.056866

42800	0.0618974

42900	0.0790992

43000	0.0875779

43100	0.0753158

43200	0.0706126

43300	0.0865972

43400	0.0487184

43500	0.0477438

43600	0.0400019

43700	0.0471021

43800	0.0500105

43900	0.0444989

44000	0.0382293

44100	0.0382293

44200	0.0382293

44300	0.0483986

44400	0.0360147

44500	0.0371933

44600	0.039877

44700	0.0368306

44800	0.0390545

44900	0.0881591

45000	0.0566649

45100	0.0459658

45200	0.0459658

45300	0.0459658

45400	0.0390213

45500	0.0258138

45600	0.0300992

45700	0.0285409

45800	0.0285409

45900	0.0205271

46000	0.0328847

46100	0.208311

46200	0.219413

46300	0.217886

46400	0.207223

46500	0.207223

46600	0.216548

46700	0.216548

46800	0.214499

46900	0.199133

47000	0.196618

47100	0.0569661

47200	0.0731482

47300	0.0683405

47400	0.0952866

47500	0.0822946

47600	0.0877186

47700	0.063328

47800	0.063328

47900	0.060206

48000	0.060206

48100	0.0518238

48200	0.0464474

48300	0.0464474

48400	0.0379363

48500	0.0379363

48600	0.054241

48700	0.0557555

48800	0.0492096

48900	0.158764

49000	0.149806

49100	0.147838

49200	0.14004

49300	0.14004

49400	0.141698

49500	0.147229

49600	0.167037

49700	0.175585

49800	0.175585

49900	0.170743

50000	0.165853

50100	0.165853

50200	0.177992

50300	0.179364

50400	0.0695019

50500	0.0583016

50600	0.0473875

50700	0.0473875

50800	0.0561006

50900	0.0526523

51000	0.0361118

51100	0.0361118

51200	0.0371233

51300	0.109828

51400	0.109764

51500	0.0640676

51600	0.0640676

51700	0.0698812

51800	0.06503

51900	0.06503

52000	0.06503

52100	0.0541024

52200	0.0541024

52300	0.0541024

52400	0.0641653

52500	0.214845

52600	0.220566

52700	0.223082

52800	0.255082

52900	0.253794

53000	0.255885

53100	0.247765

53200	0.247765

53300	0.241148

53400	0.215648

53500	0.219667

53600	0.210824

53700	0.340806

53800	0.350869

53900	0.318201

54000	0.177356

54100	0.180402

54200	0.189935

54300	0.19612

54400	0.19612

54500	0.203667

54600	0.206454

54700	0.197515

54800	0.192945

54900	0.211465

55000	0.203694

55100	0.203627

55200	0.193564

55300	0.182349

55400	0.265801

55500	0.27759

55600	0.28389

55700	0.271589

55800	0.20476

55900	0.162681

56000	0.16068

56100	0.16068

56200	0.165486

56300	0.165806

56400	0.166989

56500	0.175931

56600	0.175931

56700	0.0519543

56800	0.0594309

56900	0.0556324

57000	0.0472817

57100	0.0532514

57200	0.0512281

57300	0.0437514

57400	0.0427439

57500	0.0508872

57600	0.0586086

57700	0.0677724

57800	0.065073

57900	0.0575067

58000	0.0575067

58100	0.0463422

58200	0.0496369

58300	0.10297

58400	0.0891597

58500	0.0682249

58600	0.0838328

58700	0.0910474

58800	0.113328

58900	0.113757

59000	0.113757

59100	0.113757

59200	0.179315

59300	0.176648

59400	0.16022

59500	0.153315

59600	0.162645

59700	0.136133

59800	0.137656

59900	0.164465

60000	0.145744

60100	0.150108

60200	0.0920881

60300	0.0920881

60400	0.0920881

60500	0.11668

60600	0.114006

60700	0.120903

60800	0.12869

60900	0.131464

61000	0.132676

61100	0.125779

61200	0.105196

61300	0.103194

61400	0.14204

61500	0.234311

61600	0.237057

61700	0.265226

61800	0.240082

61900	0.128245

62000	0.128245

62100	0.126331

62200	0.110458

62300	0.0713699

62400	0.0649057

62500	0.0649057

62600	0.0653413

62700	0.0560546

62800	0.0878552

62900	0.0918565

63000	0.0885726

63100	0.0849707

63200	0.0529859

63300	0.0529859

63400	0.0576542

63500	0.0764629

63600	0.0751143

63700	0.0777935

63800	0.0746975

63900	0.0818652

64000	0.0737434

64100	0.0776069

64200	0.0717053

64300	0.0995603

64400	0.101913

64500	0.113703

64600	0.123065

64700	0.118131

64800	0.100682

64900	0.082029

65000	0.082029

65100	0.0935864

65200	0.0701038

65300	0.0444312

65400	0.0456152

65500	0.0500506

65600	0.0500506

65700	0.0576238

65800	0.0576238

65900	0.0576238

66000	0.0645156

66100	0.077296

66200	0.0682651

66300	0.0620827

66400	0.0675119

66500	0.0702348

66600	0.0732744

66700	0.0730865

66800	0.0829111

66900	0.0850636

67000	0.0857813

67100	0.0844935

67200	0.0823903

67300	0.0715999

67400	0.0578081

67500	0.0578081

67600	0.0512962

67700	0.0631157

67800	0.0669836

67900	0.069362

68000	0.072682

68100	0.0992978

68200	0.0992978

68300	0.108673

68400	0.107755

68500	0.135268

68600	0.13933

68700	0.147038

68800	0.123548

68900	0.128354

69000	0.100265

69100	0.184265

69200	0.110488

69300	0.110488

69400	0.119765

69500	0.12611

69600	0.12611

69700	0.132471

69800	0.134536

69900	0.134536

70000	0.136536

70100	0.0902206

70200	0.0855038

70300	0.108896

70400	0.108896

70500	0.126995

70600	0.126995

70700	0.129039

70800	0.143572

70900	0.14762

71000	0.14762

71100	0.1472

71200	0.132499

71300	0.121292

71400	0.121292

71500	0.120606

71600	0.118902

71700	0.110186

71800	0.11892

71900	0.115211

72000	0.12045

72100	0.12045

72200	0.126452

72300	0.147125

72400	0.123572

72500	0.13276

72600	0.121395

72700	0.12726

72800	0.181009

72900	0.174439

73000	0.188053

73100	0.202928

73200	0.193261

73300	0.186622

73400	0.186622

73500	0.186918

73600	0.186918

73700	0.186918

73800	0.186918

73900	0.173655

74000	0.176482

74100	0.123321

74200	0.195126

74300	0.221333

74400	0.215928

74500	0.215086

74600	0.213319

74700	0.213319

74800	0.265273

74900	0.265273

75000	0.249617

75100	0.17087

75200	0.153757

75300	0.179066

75400	0.18694

75500	0.18694

75600	0.199367

75700	0.180037

75800	0.180037

75900	0.181389

76000	0.177075

76100	0.159898

76200	0.166617

76300	0.165006

76400	0.165006

76500	0.164339

76600	0.163054

76700	0.175756

76800	0.217676

76900	0.221685

77000	0.172426

77100	0.144275

77200	0.136438

77300	0.113797

77400	0.109018

77500	0.11038

77600	0.110086

77700	0.100578

77800	0.084616

77900	0.0792495

78000	0.0699084

78100	0.0892847

78200	0.086014

78300	0.0834982

78400	0.0739662

78500	0.0775646

78600	0.0847331

78700	0.0958813

78800	0.095702

78900	0.095702

79000	0.0977295

79100	0.102093

79200	0.109993

79300	0.109993

79400	0.109993

79500	0.119356

79600	0.135283

79700	0.171632

79800	0.171632

79900	0.162067

80000	0.161385

80100	0.163869

80200	0.161773

80300	0.154969

80400	0.131642

80500	0.141183

80600	0.141183

80700	0.127584

80800	0.170376

80900	0.192227

81000	0.200557

81100	0.219434

81200	0.238933

81300	0.248082

81400	0.244799

81500	0.239761

81600	0.189482

81700	0.17654

81800	0.181227

81900	0.170413

82000	0.152755

82100	0.151161

82200	0.156097

82300	0.143003

82400	0.144451

82500	0.144451

82600	0.138112

82700	0.142094

82800	0.141364

82900	0.135022

83000	0.165653

83100	0.168554

83200	0.208884

83300	0.189974

83400	0.18406

83500	0.180807

83600	0.176236

83700	0.193659

83800	0.193659

83900	0.19393

84000	0.240439

84100	0.212061

84200	0.20468

84300	0.209363

84400	0.178242

84500	0.169874

84600	0.166889

